Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Comment fonctionne la résiliation de contrat ?	Vous pouvez résilier votre contrat à tout moment :\n\n- en changeant de fournisseur. Dans ce cas, le contrat sera résilié au jour de la prise d'effet du contrat avec votre nouveau fournisseur sans que vous ayez à faire une quelconque démarche auprès de nos services,\n\n- en cas de déménagement. Pour cela il suffit soit de vous rendre sur espace client dans l'onglet "Compte", rubrique "Déménagement" (adresse de votre espace client : http://espace-client.enercoop.fr), soit de nous envoyer un mail à l'adresse resiliation@enercoop.org en nous transmettant les informations suivantes :\n\nNom et prénom figurant dans votre contrat\n\nAdresse précise du contrat\n\nLa date souhaitée de résiliation\n\nSi possible, le relevé du compteur à la date de sortie (pour avoir une facture de résiliation avec les bons index de consommation)\n\nVotre nouvelle adresse (pour l'envoi de la facture de résiliation)\n\nLa résiliation prendra effet à la date indiquée et au plus tard 30 jours après l'envoi du courriel.	Ener_excel.xlsx		[]	false	[]	17
Je ne reçois pas mes factures dans mon Espace client	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	18
Où se trouvent mes factures ?	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	18
Comment trouver mes factures ?	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	18
Je ne trouve pas mes factures.	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	18
Où sont mes factures ?	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	18
Je voudrais mes factures.	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	18
Donnez-moi mes factures.	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	18
Je veux mes factures.	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	18
Je souhaiterais avoir mes factures.	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	18
J'ai un prélèvement avec le libellé "Crédit Coopératif"	Vous avez peut-être été prélevé sur votre compte bancaire entre le 3 et le 28 aout 2018 du montant de votre facture ou de votre mensualité avec le libellé "Crédit Coopératif" au lieu de "Enercoop".\n\nRassurez-vous, l'argent prélevé a été perçu par Enercoop et non par notre banque, le Crédit Coopératif.\n\nSi vous avez fait opposition à ce prélèvement, nous vous remercions de contacter notre Service Recouvrement et Solidarité au 01 80 18 92 28 ou par email à l'adresse recouvrement@enercoop.org.	Ener_excel.xlsx		[]	false	[]	19
Comment faire opposition au crédit coopératif ?	Vous avez peut-être été prélevé sur votre compte bancaire entre le 3 et le 28 aout 2018 du montant de votre facture ou de votre mensualité avec le libellé "Crédit Coopératif" au lieu de "Enercoop".\n\nRassurez-vous, l'argent prélevé a été perçu par Enercoop et non par notre banque, le Crédit Coopératif.\n\nSi vous avez fait opposition à ce prélèvement, nous vous remercions de contacter notre Service Recouvrement et Solidarité au 01 80 18 92 28 ou par email à l'adresse recouvrement@enercoop.org.	Ener_excel.xlsx		[]	false	[]	19
Qu'est-ce que la facture "Crédit coopératif" ?\n	Vous avez peut-être été prélevé sur votre compte bancaire entre le 3 et le 28 aout 2018 du montant de votre facture ou de votre mensualité avec le libellé "Crédit Coopératif" au lieu de "Enercoop".\n\nRassurez-vous, l'argent prélevé a été perçu par Enercoop et non par notre banque, le Crédit Coopératif.\n\nSi vous avez fait opposition à ce prélèvement, nous vous remercions de contacter notre Service Recouvrement et Solidarité au 01 80 18 92 28 ou par email à l'adresse recouvrement@enercoop.org.	Ener_excel.xlsx		[]	false	[]	19
J'ai fait opposition à un prélèvement du Crédit coopératif.	Vous avez peut-être été prélevé sur votre compte bancaire entre le 3 et le 28 aout 2018 du montant de votre facture ou de votre mensualité avec le libellé "Crédit Coopératif" au lieu de "Enercoop".\n\nRassurez-vous, l'argent prélevé a été perçu par Enercoop et non par notre banque, le Crédit Coopératif.\n\nSi vous avez fait opposition à ce prélèvement, nous vous remercions de contacter notre Service Recouvrement et Solidarité au 01 80 18 92 28 ou par email à l'adresse recouvrement@enercoop.org.	Ener_excel.xlsx		[]	false	[]	19
Pourquoi ai-je eu un prélèvement du crédit coopératif ?	Vous avez peut-être été prélevé sur votre compte bancaire entre le 3 et le 28 aout 2018 du montant de votre facture ou de votre mensualité avec le libellé "Crédit Coopératif" au lieu de "Enercoop".\n\nRassurez-vous, l'argent prélevé a été perçu par Enercoop et non par notre banque, le Crédit Coopératif.\n\nSi vous avez fait opposition à ce prélèvement, nous vous remercions de contacter notre Service Recouvrement et Solidarité au 01 80 18 92 28 ou par email à l'adresse recouvrement@enercoop.org.	Ener_excel.xlsx		[]	false	[]	19
Où trouver ma facture ?	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr. Afin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée"	Ener_excel.xlsx		[]	false	[]	20
Où se trouve ma facture ?	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr. Afin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée"	Ener_excel.xlsx		[]	false	[]	20
Comment trouver ma facture ?	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr. Afin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée"	Ener_excel.xlsx		[]	false	[]	20
Comment puis-je trouver ma facture ?	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr. Afin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée"	Ener_excel.xlsx		[]	false	[]	20
Où puis-je trouver ma facture ?	Retrouvez vos factures sur votre espace client. Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr. Afin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée"	Ener_excel.xlsx		[]	false	[]	20
Comment lire ma facture ?	Consultez cet exemple afin de comprendre votre facture. https://www.faq.enercoop.fr/hc/fr/article_attachments/360033968112/Comprendre_sa_facture_Enercoop.pdf	Ener_excel.xlsx		[]	false	[]	21
Je ne comprends pas ma facture	Consultez cet exemple afin de comprendre votre facture. https://www.faq.enercoop.fr/hc/fr/article_attachments/360033968112/Comprendre_sa_facture_Enercoop.pdf	Ener_excel.xlsx		[]	false	[]	21
Comment comprendre ma facture ?	Consultez cet exemple afin de comprendre votre facture. https://www.faq.enercoop.fr/hc/fr/article_attachments/360033968112/Comprendre_sa_facture_Enercoop.pdf	Ener_excel.xlsx		[]	false	[]	21
Comment régler ma facture ?	Par défaut, le règlement est réalisé par prélèvement automatique 14 jours à compter de la date d'émission de la facture.\n\nVous pouvez choisir de régler votre facture par prélèvement automatique, virement, chèque, mandat compte ou bien chèque énergie (si vous êtes éligibles à ce dispositif) 14 jours après la date d'émission de la facture sur simple demande.	Ener_excel.xlsx		[]	false	[]	22
Comment payer ma facture ?	Par défaut, le règlement est réalisé par prélèvement automatique 14 jours à compter de la date d'émission de la facture.\n\nVous pouvez choisir de régler votre facture par prélèvement automatique, virement, chèque, mandat compte ou bien chèque énergie (si vous êtes éligibles à ce dispositif) 14 jours après la date d'émission de la facture sur simple demande.	Ener_excel.xlsx		[]	false	[]	22
Le paiement de la facture est il automatique ?	Par défaut, le règlement est réalisé par prélèvement automatique 14 jours à compter de la date d'émission de la facture.\n\nVous pouvez choisir de régler votre facture par prélèvement automatique, virement, chèque, mandat compte ou bien chèque énergie (si vous êtes éligibles à ce dispositif) 14 jours après la date d'émission de la facture sur simple demande.	Ener_excel.xlsx		[]	false	[]	22
Est ce que le paiement de la facture est automatique ?	Par défaut, le règlement est réalisé par prélèvement automatique 14 jours à compter de la date d'émission de la facture.\n\nVous pouvez choisir de régler votre facture par prélèvement automatique, virement, chèque, mandat compte ou bien chèque énergie (si vous êtes éligibles à ce dispositif) 14 jours après la date d'émission de la facture sur simple demande.	Ener_excel.xlsx		[]	false	[]	22
Le montant de la facture est il prélevé sur mon compte ?	Par défaut, le règlement est réalisé par prélèvement automatique 14 jours à compter de la date d'émission de la facture.\n\nVous pouvez choisir de régler votre facture par prélèvement automatique, virement, chèque, mandat compte ou bien chèque énergie (si vous êtes éligibles à ce dispositif) 14 jours après la date d'émission de la facture sur simple demande.	Ener_excel.xlsx		[]	false	[]	22
Comment fonctionne le paiement de ma facture ?	Par défaut, le règlement est réalisé par prélèvement automatique 14 jours à compter de la date d'émission de la facture.\n\nVous pouvez choisir de régler votre facture par prélèvement automatique, virement, chèque, mandat compte ou bien chèque énergie (si vous êtes éligibles à ce dispositif) 14 jours après la date d'émission de la facture sur simple demande.	Ener_excel.xlsx		[]	false	[]	22
Y a t'il plusieurs modes de paiement des factures Enercoop ?	Par défaut, le règlement est réalisé par prélèvement automatique 14 jours à compter de la date d'émission de la facture.\n\nVous pouvez choisir de régler votre facture par prélèvement automatique, virement, chèque, mandat compte ou bien chèque énergie (si vous êtes éligibles à ce dispositif) 14 jours après la date d'émission de la facture sur simple demande.	Ener_excel.xlsx		[]	false	[]	22
Je fais comment pour payer ma facture ?	Par défaut, le règlement est réalisé par prélèvement automatique 14 jours à compter de la date d'émission de la facture.\n\nVous pouvez choisir de régler votre facture par prélèvement automatique, virement, chèque, mandat compte ou bien chèque énergie (si vous êtes éligibles à ce dispositif) 14 jours après la date d'émission de la facture sur simple demande.	Ener_excel.xlsx		[]	false	[]	22
Comment déclarer sa consommation en ligne pour être facturé au "réel" ?	Pour réduire sa consommation, il faut d'abord la connaître, Enercoop vous propose de relever vous-même l'index de votre compteur tous les deux mois et de le rentrer dans votre espace client.\n\nVous pourrez saisir vos données directement dans cet espace tous les deux mois. Vous serez averti.e de la période de saisie directement par email.	Ener_excel.xlsx		[]	false	[]	23
Ma facture correspond-elle a ma consommation ?	Pour réduire sa consommation, il faut d'abord la connaître, Enercoop vous propose de relever vous-même l'index de votre compteur tous les deux mois et de le rentrer dans votre espace client.\n\nVous pourrez saisir vos données directement dans cet espace tous les deux mois. Vous serez averti.e de la période de saisie directement par email.	Ener_excel.xlsx		[]	false	[]	23
Comment payer uniquement pour l'électricité que je consomme?	Pour réduire sa consommation, il faut d'abord la connaître, Enercoop vous propose de relever vous-même l'index de votre compteur tous les deux mois et de le rentrer dans votre espace client.\n\nVous pourrez saisir vos données directement dans cet espace tous les deux mois. Vous serez averti.e de la période de saisie directement par email.	Ener_excel.xlsx		[]	false	[]	23
Que se passe-t-il en cas de rejet de prélèvement sur un de mes paiements ?	A la suite de différents problèmes relatifs à des rejets et/ou problèmes de coordonnées bancaires, Enercoop peut être amené à «dé-prélever » votre compte et à le passer en mode de paiement par chèque (si vous aviez choisi la mensualisation, vous serez alors « dé-mensualisé »).\n\nNous vous invitons alors à régler vos factures d'électricité par chèque. Un échéancier de paiement peut éventuellement être mis en place.\n\n	Ener_excel.xlsx		[]	false	[{"displayOrder":0,"qnaId":40,"displayText":"Revenir a un systeme de paiement automatique\n"}]	24
Que faire si le prélèvement de ma facture ne passe pas ?	A la suite de différents problèmes relatifs à des rejets et/ou problèmes de coordonnées bancaires, Enercoop peut être amené à «dé-prélever » votre compte et à le passer en mode de paiement par chèque (si vous aviez choisi la mensualisation, vous serez alors « dé-mensualisé »).\n\nNous vous invitons alors à régler vos factures d'électricité par chèque. Un échéancier de paiement peut éventuellement être mis en place.\n\n	Ener_excel.xlsx		[]	false	[{"displayOrder":0,"qnaId":40,"displayText":"Revenir a un systeme de paiement automatique\n"}]	24
Que faire si le prélèvement est refusé ?\n\n	A la suite de différents problèmes relatifs à des rejets et/ou problèmes de coordonnées bancaires, Enercoop peut être amené à «dé-prélever » votre compte et à le passer en mode de paiement par chèque (si vous aviez choisi la mensualisation, vous serez alors « dé-mensualisé »).\n\nNous vous invitons alors à régler vos factures d'électricité par chèque. Un échéancier de paiement peut éventuellement être mis en place.\n\n	Ener_excel.xlsx		[]	false	[{"displayOrder":0,"qnaId":40,"displayText":"Revenir a un systeme de paiement automatique\n"}]	24
Comment faire en cas de rejet de mon prélèvement ?	A la suite de différents problèmes relatifs à des rejets et/ou problèmes de coordonnées bancaires, Enercoop peut être amené à «dé-prélever » votre compte et à le passer en mode de paiement par chèque (si vous aviez choisi la mensualisation, vous serez alors « dé-mensualisé »).\n\nNous vous invitons alors à régler vos factures d'électricité par chèque. Un échéancier de paiement peut éventuellement être mis en place.\n\n	Ener_excel.xlsx		[]	false	[{"displayOrder":0,"qnaId":40,"displayText":"Revenir a un systeme de paiement automatique\n"}]	24
Quelle est la périodicité de facturation ?	Le rythme de facturation classique chez Enercoop est bimestriel (tous les deux mois), en effet, notre système de facturation est calé sur les relevés d'index que nous transmet le gestionnaire de réseau Enedis.\n\nRappel du mode de calcul de vos factures :\n\n- Réel (relève réelle) : correspond au passage du technicien Enedis qui effectue 2 fois par an la relève de votre compteur\n\n- Déclaré : correspond à vos déclarations de relevés que vous nous transmettez via votre espace client\n\n- Estimé : à défaut d'auto-relève, Enedis génère et nous transmet des estimations de vos consommations	Ener_excel.xlsx		[]	false	[{"displayOrder":0,"qnaId":28,"displayText":"Je souhaite passer a la mensualisation\n"}]	25
Quand suis-je facturé ?	Le rythme de facturation classique chez Enercoop est bimestriel (tous les deux mois), en effet, notre système de facturation est calé sur les relevés d'index que nous transmet le gestionnaire de réseau Enedis.\n\nRappel du mode de calcul de vos factures :\n\n- Réel (relève réelle) : correspond au passage du technicien Enedis qui effectue 2 fois par an la relève de votre compteur\n\n- Déclaré : correspond à vos déclarations de relevés que vous nous transmettez via votre espace client\n\n- Estimé : à défaut d'auto-relève, Enedis génère et nous transmet des estimations de vos consommations	Ener_excel.xlsx		[]	false	[{"displayOrder":0,"qnaId":28,"displayText":"Je souhaite passer a la mensualisation\n"}]	25
Quand serais-je facturé ?	Le rythme de facturation classique chez Enercoop est bimestriel (tous les deux mois), en effet, notre système de facturation est calé sur les relevés d'index que nous transmet le gestionnaire de réseau Enedis.\n\nRappel du mode de calcul de vos factures :\n\n- Réel (relève réelle) : correspond au passage du technicien Enedis qui effectue 2 fois par an la relève de votre compteur\n\n- Déclaré : correspond à vos déclarations de relevés que vous nous transmettez via votre espace client\n\n- Estimé : à défaut d'auto-relève, Enedis génère et nous transmet des estimations de vos consommations	Ener_excel.xlsx		[]	false	[{"displayOrder":0,"qnaId":28,"displayText":"Je souhaite passer a la mensualisation\n"}]	25
Quand arrive la facture ?	Le rythme de facturation classique chez Enercoop est bimestriel (tous les deux mois), en effet, notre système de facturation est calé sur les relevés d'index que nous transmet le gestionnaire de réseau Enedis.\n\nRappel du mode de calcul de vos factures :\n\n- Réel (relève réelle) : correspond au passage du technicien Enedis qui effectue 2 fois par an la relève de votre compteur\n\n- Déclaré : correspond à vos déclarations de relevés que vous nous transmettez via votre espace client\n\n- Estimé : à défaut d'auto-relève, Enedis génère et nous transmet des estimations de vos consommations	Ener_excel.xlsx		[]	false	[{"displayOrder":0,"qnaId":28,"displayText":"Je souhaite passer a la mensualisation\n"}]	25
Quelle est la fréquence de la facturation ?	Le rythme de facturation classique chez Enercoop est bimestriel (tous les deux mois), en effet, notre système de facturation est calé sur les relevés d'index que nous transmet le gestionnaire de réseau Enedis.\n\nRappel du mode de calcul de vos factures :\n\n- Réel (relève réelle) : correspond au passage du technicien Enedis qui effectue 2 fois par an la relève de votre compteur\n\n- Déclaré : correspond à vos déclarations de relevés que vous nous transmettez via votre espace client\n\n- Estimé : à défaut d'auto-relève, Enedis génère et nous transmet des estimations de vos consommations	Ener_excel.xlsx		[]	false	[{"displayOrder":0,"qnaId":28,"displayText":"Je souhaite passer a la mensualisation\n"}]	25
Je n'arrive pas à changer mon mode de paiement via mon Espace client	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Comment changer mon mode de paiement via mon Espace client ?	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Où puis-je modifier mes coodonnées bancaires ?\n	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Où modifier mes coodonnées bancaires ?\n	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Comment modifier mes coodonnées bancaires ?\n	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Comment changer mon mode de paiement ?\n	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Je voudrais payer par virement.	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Je voudrais payer par chèque.	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Je voudrais payer par prélèvements.	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Je voudrais effectuer des prélèvements pour payer ma facture.	Sur votre espace client vous pouvez modifier directement vos coordonnées bancaires (RIB).\n\nPour changer de mode de paiement (Virement, chèque, prélèvement) ou demander de passer à la mensualisation, nous vous invitons à nous contacter en suivant ce lien : https://espace-client.enercoop.fr/mon-espace/compte/#discussion	Ener_excel.xlsx		[]	false	[]	26
Puis-je consulter mes factures sur Internet ?	Retrouvez vos factures sur votre espace client, dans l'onglet "Factures". Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	27
Où consulter mes factures ?	Retrouvez vos factures sur votre espace client, dans l'onglet "Factures". Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	27
Où puis-je consulter mes factures ?	Retrouvez vos factures sur votre espace client, dans l'onglet "Factures". Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	27
Où sont mes factures ?	Retrouvez vos factures sur votre espace client, dans l'onglet "Factures". Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	27
Comment trouver mes factures ?	Retrouvez vos factures sur votre espace client, dans l'onglet "Factures". Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	27
Mes factures sont-elles sur internet ?	Retrouvez vos factures sur votre espace client, dans l'onglet "Factures". Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	27
Est-ce que je peux consulter mes factures en ligne ?\n	Retrouvez vos factures sur votre espace client, dans l'onglet "Factures". Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	27
Je voudrais l'historique de mes factures.	Retrouvez vos factures sur votre espace client, dans l'onglet "Factures". Nous vous rappelons que votre espace client est accessible à cette adresse : http://espace-client.enercoop.fr.\n\nAfin de visualiser vos factures, cliquez sur la rubrique "Factures" (en haut à gauche). Sélectionnez la facture que vous souhaitez visualiser, puis cliquez sur "Voir votre facture détaillée".	Ener_excel.xlsx		[]	false	[]	27
Comment faire pour être mensualisé ?	Pour mettre en place la mensualisation, nous avons besoin d'un historique de votre consommation, sur un an idéalement . Vous pouvez donc être mensualisé si vous êtes dans votre logement depuis plus d'un an, quelque soit votre fournisseur d'électricité pendant cette période.\n\nSi vous ne pouvez pas nous communiquer d'historique de consommation nous vous conseillons d'attendre quelques mois afin de constituer celui-ci et de pouvoir ainsi déterminer le montant adéquat de vos mensualités.\n\nLa mensualisation chez Enercoop applique le même principe que la mensualisation de vos impôts ; à savoir 10 prélèvements identiques (sur 10 mois) et 2 prélèvements (sur 2 mois) de régularisation sur facture annuelle.\n\nVous pouvez faire votre demande par mail à service-client.part@enercoop.orgsi vous êtes un particulier, et à service-client.pro@enercoop.org si vous êtes un professionnel. Vous pouvez aussi faire cette demande par téléphone ou sur votre compte. Merci de nous communiquer tout élément utile : notamment vos factures d'électricité depuis un an (sauf si vous êtes chez Enercoop depuis plus d'un an, auquel cas nous disposons de vos factures), un relevé de votre compteur récent et, si vous ne l'aviez pas fourni, un RIB et un formulaire (à nous demander) d'autorisation de prélèvement.	Ener_excel.xlsx		[]	false	[]	28
Est-ce que je peux être mensualisé ?	Pour mettre en place la mensualisation, nous avons besoin d'un historique de votre consommation, sur un an idéalement . Vous pouvez donc être mensualisé si vous êtes dans votre logement depuis plus d'un an, quelque soit votre fournisseur d'électricité pendant cette période.\n\nSi vous ne pouvez pas nous communiquer d'historique de consommation nous vous conseillons d'attendre quelques mois afin de constituer celui-ci et de pouvoir ainsi déterminer le montant adéquat de vos mensualités.\n\nLa mensualisation chez Enercoop applique le même principe que la mensualisation de vos impôts ; à savoir 10 prélèvements identiques (sur 10 mois) et 2 prélèvements (sur 2 mois) de régularisation sur facture annuelle.\n\nVous pouvez faire votre demande par mail à service-client.part@enercoop.orgsi vous êtes un particulier, et à service-client.pro@enercoop.org si vous êtes un professionnel. Vous pouvez aussi faire cette demande par téléphone ou sur votre compte. Merci de nous communiquer tout élément utile : notamment vos factures d'électricité depuis un an (sauf si vous êtes chez Enercoop depuis plus d'un an, auquel cas nous disposons de vos factures), un relevé de votre compteur récent et, si vous ne l'aviez pas fourni, un RIB et un formulaire (à nous demander) d'autorisation de prélèvement.	Ener_excel.xlsx		[]	false	[]	28
